GFPipeID,PipeName,GFLocID,GF_LocID_Tag,LocID,Loc,GF_LocName,LocName,GF_FacilityType,GF_FacilityTypeGroup,ReportedFacilityType,LocSegment,LocZone,State,County,InterconnectingEntity,UpdatedTime
120,"Texas Eastern Transmission, LP",1200073568,"",0073568,73568,"",Kinder Morgan LNG Receipt,"","",LNG,"",WLA,LA,EVANGELINE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073226,"",0073226,73226,"","Jonesboro City, Water & Light - Greene, AR","","",END,"",1,AR,GREENE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073549,"",0073549,73549,"","Noble Energy-Oliver Creek-Shelby Co., TX","","",WHD,"",ETX,TX,SHELBY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073900,"",0073900,73900,"","Town of Centreville, Wilkinson Co., MS","","",END,"",ELA,MS,WILKINSON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071028,"",0071028,71028,"","Col Gas (DPL) -Bowersville, OH","","",INT,"",2,OH,CLINTON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079988,"",0079988,79988,"","NEXUS FUEL-REX CLARINGTON, MONROE CO., OH","","","","","","","","",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000094,"",0000094,00094,"","Bellingham(NORFOLK,MA)","","",END,"","",MA,NORFOLK,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071655,"",0071655,71655,"","Dominion Energy Transmission, Inc - South Oakford - Oakford Storag","","",STR,"",2,PA,WESTMORELAND,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073062,"",0073062,73062,"","Elizabethtown Gas Company - Union Co., NJ","","",LDC,"",3,NJ,UNION,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070020,"",0070020,70020,"","Equitrans - Waynesburg, PA","","",INT,"",2,PA,GREENE,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000035,"",0000035,00035,"","Salem Pike (NORWICH, CT)","","",LDC,"","",CT,NEW LONDON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072890,"",0072890,72890,"","Louisiana Intrastate Gas - Iberville Psh., LA (DEL)","","",INT,"",ELA,LA,IBERVILLE,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000824,"",0000824,00824,"",New England Gas Company Fall River Gas-North Fall River Sta-(BRIST,"","",LDC,"","",MA,BRISTOL,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072692,"",0072692,72692,"","Associated Natural Gas Inc. - Wilkinson Co., MS","","",WHD,"",ELA,MS,WILKINSON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073672,"",0073672,73672,"","Energy Transfer/Tiger Pipeline Bienville, LA","","",WHD,"",ETX,LA,BIENVILLE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072621,"",0072621,72621,"","Williams Field Services  - Duval Co., TX","","",WHD,"",STX,TX,DUVAL,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073282,"",0073282,73282,"","Sonerra Resources - Mountain West, Nacog. Co., TX (REC)","","",WHD,"",ETX,TX,NACOGDOCHES,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070039,"",0070039,70039,"","United Cities - Harrisburg, IL","","",LDC,"",1,IL,SALINE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073060,"",0073060,73060,"","PGW - Harkness Point - Philadelphia, PA","","",LDC,"",3,PA,PHILADELPHIA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070093,"",0070093,70093,"","Jasper, IN","","",LDC,"",2,IN,DUBOIS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070336,"",0070336,70336,"","Union Elec. - Bloomfield, MO","","",LDC,"",1,MO,STODDARD,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072307,"",0072307,72307,"","Jeems Bayou - #1 Calhoun /  Desoto Psh., LA","","",WHD,"",ETX,LA,DE SOTO,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070308,"",0070308,70308,"","UGI CENTRAL - Lewistown - Juniata Co., PA","","",LDC,"",3,PA,JUNIATA,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000075,"",0000075,00075,"","GLASTONBURY (HARTFORD,CT)","","",LDC,"","",CT,HARTFORD,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071485,"",0071485,71485,"","GULF SOUTH PIPELINE COMPANY - Gillis, LA","","",INT,"",WLA,LA,BEAUREGARD,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079546,"",0079546,79546,"","M1/M2 24"" ZONE BOUNDARY POINT","","",STA,"",ZB,IL,WHITE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071217,"",0071217,71217,"","TE - LBI Instrument Gas - Greensburg, PA","","",PLT,"",2,PA,WESTMORELAND,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073642,"",0073642,73642,"",ENI MC 365 Buy Back Meter,"","",END,"",ELA,OF,SOUTH PASS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073249,"",0073249,73249,"","Entergy - Lewis Creek / Montgomery County, TX","","",END,"",STX,TX,MONTGOMERY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072849,"",0072849,72849,"","ENI Petroleum US LLC - 365 MC, LA","","",WHD,"",ELA,OF,MAIN PASS,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000811,"",0000811,00811,"","North Somers (WESTCHESTER,NY)","","",LDC,"","",NY,WESTCHESTER,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073719,"",0073719,73719,"",T2 Gas Utility LLC/Refugio Interconnect,"","",WHD,"",STX,TX,REFUGIO,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071745,"",0071745,71745,"","Dominion Energy Transmission, Inc -Chambersburg, PA","","",INT,"",3,PA,FRANKLIN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070519,"",0070519,70519,"","UGI UTIL (Columbia Gas) - Dauphin Co., PA","","",LDC,"",3,PA,DAUPHIN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070087,"",0070087,70087,"","Algonquin - Lambertville, NJ","","",INT,"",3,NJ,HUNTERDON,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000099847,"",0099847,99847,"",AGT WEST END ACCTG PT,"","",STA,"","",NJ,MORRIS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073928,"",0073928,73928,"","Adelphia Gateway - Delivery -Bucks County, PA","","",INT,"",3,PA,BUCKS,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000843,"",0000843,00843,"",CPV Towantic Powerplant,"","",END,"","",CT,NEW HAVEN,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000842,"",0000842,00842,"","Rhode Island Energy-Crary Street-Providence, RI","","",LDC,"","",RI,PROVIDENCE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073154,"",0073154,73154,"","Peco Energy Company - Hershey Mills, Chester Co., PA","","",LDC,"",3,PA,CHESTER,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200074218,"",0074218,74218,"","Gulf South Pipeline - Snake Creek Road - Hinds Co., MS","","",INT,"",ELA,MS,HINDS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079666,"",0079666,79666,"","M1/M2 24"" ILT POINT","","",STA,"",ZB,IL,WHITE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073349,"",0073349,73349,"","Dynegy Hanging Rock II, LLC","","",END,"",2,OH,SCIOTO,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000202,"",0000202,00202,"","Ramapo (ROCKLAND,NY)","","",INT,"","",NY,ROCKLAND,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072319,"",0072319,72319,"","Energy XXI GOM, LLC-SP 93","","",WHD,"",ELA,OF,SOUTH PASS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070102,"",0070102,70102,"","Unit Cities - Murfreesboro, TN","","",LDC,"",1,TN,RUTHERFORD,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079615,"",0079615,79615,"","ZONE M1 24"" PAL POINT OF TRANSACTION","","",VIR,"",1,AR,PULASKI,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073590,"",0073590,73590,"",NRG - Cedar Bayou,"","",END,"",STX,TX,CHAMBERS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072616,"",0072616,72616,"","Cantium, LLC - MP 30","","",WHD,"",ELA,OF,MAIN PASS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072828,"",0072828,72828,"","RBS Gas Util. - Macon Co., TN","","",LDC,"",1,TN,MACON,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000088888,"",0088888,88888,"",00215/01215,"","","","","","","","",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073933,"",0073933,73933,"","Black Bear Transmission AlaTenn Delivery, Colbert County, AL","","",INT,"",1,AL,COLBERT,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072911,"",0072911,72911,"","Col. Gas (I-O) & Lebanon, OH","","",INT,"",2,OH,WARREN,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000021,"",0000021,00021,"","National Grid- NORWOOD (NORFOLK,MA)","","",LDC,"","",MA,NORFOLK,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071716,"",0071716,71716,"","Trunkline - Beauregard Psh., LA","","",INT,"",WLA,LA,BEAUREGARD,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000804,"",0000804,00804,"","Hebron (HARTFORD,CT)","","",LDC,"","",CT,HARTFORD,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000055,"",0000055,00055,"","Bernards (SOMERSET,NJ)","","",LDC,"","",NJ,SOMERSET,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073280,"",0073280,73280,"",Duke Energy Kentucky,"","",END,"",2,OH,BUTLER,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073612,"",0073612,73612,"","Buffco Prod./Jo Allison #1-Harrison Co., TX","","",WHD,"",ETX,TX,HARRISON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072648,"",0072648,72648,"","So. Ind. Gas & El. -Posey, IN","","",LDC,"",2,IN,POSEY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073502,"",0073502,73502,"","Buffco Production, Inc - Oak Hill Cotton Valley","","",WHD,"",ETX,TX,HARRISON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079514,"",0079514,79514,"",TETCO SYSTEM BALANCE POINT,"","",VIR,"",3,PA,JUNIATA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073469,"",0073469,73469,"","Discovery-LaRose Station Interconnect, Lafourche Psh., LA","","",PLT,"",ELA,LA,LAFOURCHE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073698,"",0073698,73698,"","Acadian Gas-Haynesville Extension P/L, Pt.Coupee Parish, LA","","",INT,"",ELA,LA,POINTE COUPEE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073975,"",0073975,73975,"","Atmos Energy/Madison - Endris Road, Madison Co., MS","","",LDC,"",ELA,MS,MADISON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200078214,"",0078214,78214,"",RAMAPO,"","",INT,"",3,NY,ROCKLAND,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073388,"",0073388,73388,"","Montgomery Gas Transmission, Inc. - Montgomery Co., TX (DEL)","","",INT,"",STX,TX,MONTGOMERY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079673,"",0079673,79673,"","STX/WLA (30"") ILT POINT","","",STA,"",ZB,TX,JEFFERSON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072877,"",0072877,72877,"","Denbury Onshore, LLC","","",END,"",STX,TX,BRAZORIA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079996,"",0079996,79996,"",NEXUS SZ ILT POINT,"","","","","","","","",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200074112,"",0074112,74112,"","Nat Gasoline Methanol Plant-Amaco Road-Jefferson Co., TX","","",END,"",STX,TX,JEFFERSON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079515,"",0079515,79515,"",SS-1 STORAGE SERVICE,"","",STR,"",2,PA,WESTMORELAND,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000025,"",0000025,00025,"","Hopedale (NORFOLK,MA)","","",LDC,"","",MA,NORFOLK,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072458,"",0072458,72458,"","Tracy Production Co. - #1 Fulton Fuller, Nacogdoches Co., TX","","",WHD,"",ETX,TX,NACOGDOCHES,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000045,"",0000045,00045,"",Somers  (Westchester),"","",LDC,"","",NY,WESTCHESTER,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073235,"",0073235,73235,"","National Energy & Trad. - W. Feliciana Psh, LA.","","",LDC,"",ELA,LA,WEST FELICIANA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073329,"",0073329,73329,"","CGT/NiSource-KY - Clark Co., KY","","",INT,"",2,KY,CLARK,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073210,"",0073210,73210,"","Great Lake Energy - Fayette Co., PA.","","",WHD,"",2,PA,FAYETTE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073727,"",0073727,73727,"","Columbia Midstream Big Pine  Westmoreland Co.,  PA","","",WHD,"",3,PA,WESTMORELAND,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073667,"",0073667,73667,"","Hot Spring Power Plant, Hot Spring Co, AR","","",END,"",ETX,AR,HOT SPRING,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070396,"",0070396,70396,"","United Cities - Franklin, TN","","",LDC,"",1,TN,WILLIAMSON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079612,"",0079612,79612,"",ETX PAL POINT OF TRANSACTION,"","",VIR,"",ETX,TX,SAN JACINTO,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071987,"",0071987,71987,"","UGI UTIL - (Grantville) Hershey, PA","","",LDC,"",3,PA,DAUPHIN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073269,"",0073269,73269,"",Farmersville-Derby Delivery - (73269),"","","","","","","","",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073810,"",0073810,73810,"","AMP Up Goliad, LLC/Goehring Gathering-FM 584-Goliad Co., TX","","",WHD,"",STX,TX,GOLIAD,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079967,"",0079967,79967,"",WLA CUSTODY TRANSFER POINT,"","",STA,"",WLA,LA,CALCASIEU,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073610,"",0073610,73610,"","CNX Gas Co. LLC - McQuay, Locust Hill I, Greene Co., PA","","",WHD,"",2,PA,GREENE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072580,"",0072580,72580,"","Southcross Mississippi Pipeline, LP- Hinds, MS - DEL (B/D 76580)","","",INT,"",ELA,MS,HINDS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079044,"",0079044,79044,"","SLIGO GAS PLANT, LA - ACCOUNTING POINT","","",STA,"",ETX,LA,BOSSIER,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071141,"",0071141,71141,"","Assoc Natural Gas - Bernie, MO","","",LDC,"",1,MO,STODDARD,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070108,"",0070108,70108,"",Summit Utilities Arkansas Inc Beebe AR,"","",LDC,"",1,AR,WHITE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200074187,"",0074187,74187,"","DEFS - Guadalupe Delivery - Lavaca Co., TX","","",LDC,"",STX,TX,LAVACA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073976,"",0073976,73976,"","Matterhorn Express Pipeline - Hillboldt Road  Austin Co, TX","","",INT,"",STX,TX,AUSTIN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073722,"",0073722,73722,"",ConEd-Manhattan Delivery,"","",LDC,"",3,NJ,HUDSON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073504,"",0073504,73504,"","Walter Oil & Gas-Kasman Gathering -  Matagorda Co., TX","","",WHD,"",STX,TX,MATAGORDA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070283,"",0070283,70283,"","TGC Lick Creek - Williamson Co., Il (To TE)","","",INT,"",1,IL,WILLIAMSON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070058,"",0070058,70058,"","National Grid Metro NY, Goethals Rd., Staten Island, Richmond Co.,","","",LDC,"",3,NY,RICHMOND,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071196,"",0071196,71196,"","Public Service - Bound Brook, NJ","","",LDC,"",3,NJ,SOMERSET,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079565,"",0079565,79565,"",SS/X-28 STORAGE SERVICE POINT,"","",STR,"",2,PA,WESTMORELAND,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070937,"",0070937,70937,"","Consumers Gas Co. - Omaha, IL","","",LDC,"",1,IL,WHITE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073868,"",0073868,73868,"","Rice Energy-Ohio/Boltz Ridge Road, Monroe Co., OH","","",WHD,"",2,OH,MONROE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072694,"",0072694,72694,"","NCL Natural Resources, LLC (Eastern States Expl)- Centre Co., PA","","",WHD,"",3,PA,CENTRE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070129,"",0070129,70129,"",Louis Dreyfus,"","",PLT,"",STX,TX,HARRIS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073729,"",0073729,73729,"","Centerpoint Energy - Granite Mountain Quarry, Pulaski Co., AR","","",END,"",ETX,AR,PULASKI,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070110,"",0070110,70110,"","Assoc Nat Gas - Piggott, AR","","",LDC,"",1,AR,CLAY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073482,"",0073482,73482,"","MAGNUM LP - Chicolete Creek - Lavaca Co., TX (REC)","","",WHD,"",STX,TX,DE WITT,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079506,"",0079506,79506,"","ZONE M1 30"" SERVICE POINT","","",PPT,"",1,MS,ATTALA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072601,"",0072601,72601,"","Enterprise Texas Pipeline LLC - Matagorda County, TX  (REC)","","",INT,"",STX,TX,MATAGORDA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071744,"",0071744,71744,"","Dominion Energy Transmission, Inc - Perulack, PA","","",INT,"",3,PA,JUNIATA,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000001,"",0000001,00001,"","Partroy (MORRIS,NJ)","","",LDC,"","",NJ,MORRIS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071353,"",0071353,71353,"","Col. Gas - East Middletown, OH","","",INT,"",2,OH,WARREN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079927,"",0079927,79927,"","NEXUS FUEL - MCQUAY III - CONE GATHERING, GREENE CO., PA.","","","","","","","","",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070057,"",0070057,70057,"","Public Service - South Plainfield, NJ","","",LDC,"",3,NJ,MIDDLESEX,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072855,"",0072855,72855,"","N.J. Natural - Heater Fuel, Jamesburg, NJ","","",LDC,"",3,NJ,MIDDLESEX,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071671,"",0071671,71671,"","PEOPLES NAT - Rager Mountain, PA","","",INT,"",3,PA,CAMBRIA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071209,"",0071209,71209,"","Public Service - Wanaque, NJ","","",LDC,"",3,NJ,PASSAIC,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079924,"",0079924,79924,"",NEXUS FUEL - ACCES MIDSTREAM HIGHWAY 219,"","","","","","","","",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000048,"",0000048,00048,"","Yorktown (WESTCHESTER,NY)","","",LDC,"","",NY,WESTCHESTER,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073153,"",0073153,73153,"","PECO -- Brookhaven, PA","","",LDC,"",3,PA,DELAWARE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073927,"",0073927,73927,"","Kudo Midstream-Martinsville Gathering-CR 342-Nacogdoches Co., Tx","","",WHD,"",ETX,TX,NACOGDOCHES,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073820,"",0073820,73820,"",Big Cajun II Power Plant-Woodmen Ln,"","",END,"",ELA,LA,POINTE COUPEE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070949,"",0070949,70949,"","Public Service - Hanover, NJ","","",LDC,"",3,NJ,MORRIS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079511,"",0079511,79511,"",ZONE M1 STORAGE POINT,"","",STR,"",1,IL,WHITE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071043,"",0071043,71043,"","Union Electric - Vanduser, MO","","",LDC,"",1,MO,SCOTT,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073294,"",0073294,73294,"","Dynegy- Ontelaunee, PA","","",END,"",3,PA,BERKS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073901,"",0073901,73901,"","Gas Utilities District #1 Angola Del., State Hwy 10, W.Feliciana P","","",LDC,"",ELA,LA,WEST FELICIANA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073214,"",0073214,73214,"","DEFS - Pettus, Bee Co., TX","","",WHD,"",STX,TX,BEE,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000030,"",0000030,00030,"","Guilford (NEW HAVEN,CT)","","",LDC,"","",CT,NEW HAVEN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072249,"",0072249,72249,"","Tri-Union Dev. Corp.-#1 Wright /  Goliad County, TX  (REC)","","",WHD,"",STX,TX,GOLIAD,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073170,"",0073170,73170,"","AK Steel - Warren Co., OH","","",END,"",2,OH,WARREN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071747,"",0071747,71747,"","CONSOLIDATED GAS TRANSMISSION - UNIONTOWN, PA","","",INT,"",2,PA,FAYETTE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071424,"",0071424,71424,"","New Roads, LA","","",LDC,"",ELA,LA,POINTE COUPEE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072337,"",0072337,72337,"","Scorpion Oil&Gas, LLC","","",WHD,"",1,MS,PONTOTOC,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000626,"",0000626,00626,"","Excelerate Energy LP - Exemplar (ESSEX,MA)","","",LNG,"","",MA,ESSEX,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000625,"",0000625,00625,"","Excelerate Energy LP - Expedient (ESSEX,MA)","","",LNG,"","",MA,ESSEX,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000074,"",0000074,00074,"","National Grid-WELLESLEY (NORFOLK,MA)","","",LDC,"","",MA,NORFOLK,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079041,"",0079041,79041,"","T & F EXPLORATION, LP. ACCT. POINT - REC FOR 72533","","",STA,"",2,PA,SOMERSET,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073253,"",0073253,73253,"","ETC Texas Pipeline, LTD-Henderson #1 / Nacogdoches Co., TX (REC)","","",WHD,"",ETX,TX,NACOGDOCHES,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000829,"",0000829,00829,"","National Grid-SANDWICH (BARNSTABLE,MA)","","",LDC,"","",MA,BARNSTABLE,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000018,"",0000018,00018,"",Bourne Station Relocation (Mainland Bourne),"","",LDC,"","",MA,BARNSTABLE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079617,"",0079617,79617,"","ZONE M2 24"" PAL POINT OF TRANSACTION","","",VIR,"",2,IN,POSEY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073650,"",0073650,73650,"","XTO Energy - Mill Run / Stewarton Raod, Fayette, PA.","","",WHD,"",2,PA,FAYETTE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073971,"",0073971,73971,"",Transco Woodbridge Lateral (Pierson),"","",INT,"",3,NJ,MIDDLESEX,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070018,"",0070018,70018,"","Indiana Gas - Seymour, IN","","",LDC,"",2,IN,JACKSON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079992,"",0079992,79992,"","NEXUS FUEL-NEXUS INTERCONNECT TETLP, AT HEAD OF OPEN LATERAL","","","","","","","","",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073919,"",0073919,73919,"","EQT Redband, Strope Rd, Greene Co., PA","","",WHD,"",2,PA,GREENE,"",2026-03-23T09:41:40.296409
